title;corporation;nome_cinema;sala;type;cidade;bairro;estado;price;dayOfWeek;dayAndMonth;hour;year;data
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis RioMar Kennedy;Sala 2;Nacional - Normal;Fortaleza;Presidente Kennedy;Ceará;25.08;segunda-feira;17/10;19:00;2022;2022-10-17T19:00:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis RioMar Kennedy;Sala 2;Nacional - Normal;Fortaleza;Presidente Kennedy;Ceará;25.08;segunda-feira;17/10;21:30;2022;2022-10-17T21:30:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis RioMar Kennedy;Sala 2;Nacional - Normal;Fortaleza;Presidente Kennedy;Ceará;30.78;terça-feira;18/10;14:10;2022;2022-10-18T14:10:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis RioMar Kennedy;Sala 2;Nacional - Normal;Fortaleza;Presidente Kennedy;Ceará;30.78;terça-feira;18/10;16:30;2022;2022-10-18T16:30:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis RioMar Kennedy;Sala 2;Nacional - Normal;Fortaleza;Presidente Kennedy;Ceará;30.78;terça-feira;18/10;19:00;2022;2022-10-18T19:00:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis RioMar Kennedy;Sala 2;Nacional - Normal;Fortaleza;Presidente Kennedy;Ceará;30.78;terça-feira;18/10;21:30;2022;2022-10-18T21:30:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis RioMar Kennedy;Sala 2;Nacional - Normal;Fortaleza;Presidente Kennedy;Ceará;30.78;quarta-feira;19/10;16:00;2022;2022-10-19T16:00:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Iguaçu Top;Sala 4;Nacional - Normal;Nova Iguaçu;Centro;Rio de Janeiro;38.76;sexta-feira;14/10;18:30;2022;2022-10-14T18:30:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Iguaçu Top;Sala 4;Nacional - Normal;Nova Iguaçu;Centro;Rio de Janeiro;38.76;sexta-feira;14/10;20:30;2022;2022-10-14T20:30:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Iguaçu Top;Sala 4;Nacional - Normal;Nova Iguaçu;Centro;Rio de Janeiro;38.76;sábado;15/10;18:30;2022;2022-10-15T18:30:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Iguaçu Top;Sala 4;Nacional - Normal;Nova Iguaçu;Centro;Rio de Janeiro;38.76;sábado;15/10;20:30;2022;2022-10-15T20:30:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Iguaçu Top;Sala 4;Nacional - Normal;Nova Iguaçu;Centro;Rio de Janeiro;38.76;domingo;16/10;18:30;2022;2022-10-16T18:30:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Iguaçu Top;Sala 4;Nacional - Normal;Nova Iguaçu;Centro;Rio de Janeiro;38.76;domingo;16/10;20:30;2022;2022-10-16T20:30:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Iguaçu Top;Sala 4;Nacional - Normal;Nova Iguaçu;Centro;Rio de Janeiro;31.92;segunda-feira;17/10;18:30;2022;2022-10-17T18:30:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Iguaçu Top;Sala 4;Nacional - Normal;Nova Iguaçu;Centro;Rio de Janeiro;31.92;segunda-feira;17/10;20:30;2022;2022-10-17T20:30:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Iguaçu Top;Sala 4;Nacional - Normal;Nova Iguaçu;Centro;Rio de Janeiro;31.92;terça-feira;18/10;18:30;2022;2022-10-18T18:30:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Iguaçu Top;Sala 4;Nacional - Normal;Nova Iguaçu;Centro;Rio de Janeiro;31.92;terça-feira;18/10;20:30;2022;2022-10-18T20:30:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Iguaçu Top;Sala 4;Nacional - Normal;Nova Iguaçu;Centro;Rio de Janeiro;31.92;quarta-feira;19/10;16:20;2022;2022-10-19T16:20:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Itaquá Garden;Sala 4;Nacional - Normal;Itaquaquecetuba;Jardim Campo Limpo;São Paulo;31.92;sexta-feira;14/10;14:15;2022;2022-10-14T14:15:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Itaquá Garden;Sala 4;Nacional - Normal;Itaquaquecetuba;Jardim Campo Limpo;São Paulo;35.34;sábado;15/10;14:15;2022;2022-10-15T14:15:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Itaquá Garden;Sala 4;Nacional - Normal;Itaquaquecetuba;Jardim Campo Limpo;São Paulo;35.34;domingo;16/10;14:15;2022;2022-10-16T14:15:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Itaquá Garden;Sala 4;Nacional - Normal;Itaquaquecetuba;Jardim Campo Limpo;São Paulo;31.92;segunda-feira;17/10;14:15;2022;2022-10-17T14:15:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Itaquá Garden;Sala 4;Nacional - Normal;Itaquaquecetuba;Jardim Campo Limpo;São Paulo;31.92;terça-feira;18/10;14:15;2022;2022-10-18T14:15:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Itaquá Garden;Sala 4;Nacional - Normal;Itaquaquecetuba;Jardim Campo Limpo;São Paulo;31.92;quarta-feira;19/10;14:15;2022;2022-10-19T14:15:00-03:00
Os Suburbanos - O Filme;Cinemaxx;Cinemaxx Glória Itaperuna;Sala 1;Nacional - Normal;Itaperuna;Centro;Rio de Janeiro;18.24;sexta-feira;14/10;20:40;2022;2022-10-14T20:40:00-03:00
Os Suburbanos - O Filme;Cinemaxx;Cinemaxx Glória Itaperuna;Sala 1;Nacional - Normal;Itaperuna;Centro;Rio de Janeiro;18.24;sábado;15/10;20:40;2022;2022-10-15T20:40:00-03:00
Os Suburbanos - O Filme;Cinemaxx;Cinemaxx Glória Itaperuna;Sala 1;Nacional - Normal;Itaperuna;Centro;Rio de Janeiro;18.24;domingo;16/10;20:40;2022;2022-10-16T20:40:00-03:00
Os Suburbanos - O Filme;Cinemaxx;Cinemaxx Glória Itaperuna;Sala 1;Nacional - Normal;Itaperuna;Centro;Rio de Janeiro;18.24;terça-feira;18/10;20:40;2022;2022-10-18T20:40:00-03:00
Os Suburbanos - O Filme;CineMagic ;Planet Niterói;Sala 6;Nacional - Normal;Niterói;Piratininga;Rio de Janeiro;38.76;sexta-feira;14/10;17:00;2022;2022-10-14T17:00:00-03:00
Os Suburbanos - O Filme;CineMagic ;Planet Niterói;Sala 6;Nacional - Normal;Niterói;Piratininga;Rio de Janeiro;38.76;sábado;15/10;17:00;2022;2022-10-15T17:00:00-03:00
Os Suburbanos - O Filme;CineMagic ;Planet Niterói;Sala 6;Nacional - Normal;Niterói;Piratininga;Rio de Janeiro;38.76;domingo;16/10;17:00;2022;2022-10-16T17:00:00-03:00
Os Suburbanos - O Filme;CineMagic ;Planet Niterói;Sala 6;Nacional - Normal;Niterói;Piratininga;Rio de Janeiro;19.38;segunda-feira;17/10;17:00;2022;2022-10-17T17:00:00-03:00
Os Suburbanos - O Filme;CineMagic ;Planet Niterói;Sala 6;Nacional - Normal;Niterói;Piratininga;Rio de Janeiro;19.38;terça-feira;18/10;17:00;2022;2022-10-18T17:00:00-03:00
Os Suburbanos - O Filme;CineMagic ;Planet Niterói;Sala 6;Nacional - Normal;Niterói;Piratininga;Rio de Janeiro;19.38;quarta-feira;19/10;17:00;2022;2022-10-19T17:00:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Patteo Olinda;Sala 3;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;sexta-feira;14/10;15:40;2022;2022-10-14T15:40:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;sexta-feira;14/10;16:15;2022;2022-10-14T16:15:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;sexta-feira;14/10;18:45;2022;2022-10-14T18:45:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;sexta-feira;14/10;21:15;2022;2022-10-14T21:15:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Patteo Olinda;Sala 3;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;sábado;15/10;15:40;2022;2022-10-15T15:40:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;sábado;15/10;13:45;2022;2022-10-15T13:45:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;sábado;15/10;16:15;2022;2022-10-15T16:15:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;sábado;15/10;18:45;2022;2022-10-15T18:45:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;sábado;15/10;21:15;2022;2022-10-15T21:15:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Patteo Olinda;Sala 3;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;domingo;16/10;15:40;2022;2022-10-16T15:40:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;domingo;16/10;13:45;2022;2022-10-16T13:45:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;domingo;16/10;16:15;2022;2022-10-16T16:15:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;domingo;16/10;18:45;2022;2022-10-16T18:45:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;38.76;domingo;16/10;21:15;2022;2022-10-16T21:15:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Patteo Olinda;Sala 3;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;27.36;segunda-feira;17/10;15:40;2022;2022-10-17T15:40:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;27.36;segunda-feira;17/10;16:15;2022;2022-10-17T16:15:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;27.36;segunda-feira;17/10;18:45;2022;2022-10-17T18:45:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;27.36;segunda-feira;17/10;21:15;2022;2022-10-17T21:15:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Patteo Olinda;Sala 3;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;35.34;terça-feira;18/10;15:40;2022;2022-10-18T15:40:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;35.34;terça-feira;18/10;16:15;2022;2022-10-18T16:15:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;35.34;terça-feira;18/10;18:45;2022;2022-10-18T18:45:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;35.34;terça-feira;18/10;21:15;2022;2022-10-18T21:15:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Patteo Olinda;Sala 3;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;30.78;quarta-feira;19/10;15:40;2022;2022-10-19T15:40:00-03:00
Bem-vinda a Quixeramobim ;Cinépolis;Cinépolis Patteo Olinda;Sala 4;Nacional - Normal;Olinda;Casa Caiada;Pernambuco;30.78;quarta-feira;19/10;16:00;2022;2022-10-19T16:00:00-03:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Shopping Estação Cuiabá;Sala 2;Nacional - Normal;Cuiabá;Duque de Caxias;Mato Grosso;35.34;sábado;15/10;15:30;2022;2022-10-15T15:30:00-04:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Shopping Estação Cuiabá;Sala 2;Nacional - Normal;Cuiabá;Duque de Caxias;Mato Grosso;35.34;domingo;16/10;15:30;2022;2022-10-16T15:30:00-04:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Shopping Estação Cuiabá;Sala 2;Nacional - Normal;Cuiabá;Duque de Caxias;Mato Grosso;27.36;segunda-feira;17/10;15:30;2022;2022-10-17T15:30:00-04:00
Os Suburbanos - O Filme;Cinépolis;Cinépolis Shopping Estação Cuiabá;Sala 2;Nacional - Normal;Cuiabá;Duque de Caxias;Mato Grosso;27.36;terça-feira;18/10;15:30;2022;2022-10-18T15:30:00-04:00
Os Suburbanos - O Filme;Cine Araújo;Cine Araújo Multiplex Park Sul;Sala 05;Nacional - Vip;Volta Redonda;São Geraldo;Rio de Janeiro;54.96;sábado;15/10;14:15;2022;2022-10-15T14:15:00-03:00
Os Suburbanos - O Filme;Cine Araújo;Cine Araújo Multiplex Park Sul;Sala 05;Nacional - Vip;Volta Redonda;São Geraldo;Rio de Janeiro;54.96;domingo;16/10;14:15;2022;2022-10-16T14:15:00-03:00
Os Suburbanos - O Filme;Cineflix;Cineflix JK Shopping (Brasília);Sala 6;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;38.76;sexta-feira;14/10;14:45;2022;2022-10-14T14:45:00-03:00
Os Suburbanos - O Filme;Cineflix;Cineflix JK Shopping (Brasília);Sala 6;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;38.76;sábado;15/10;14:45;2022;2022-10-15T14:45:00-03:00
Os Suburbanos - O Filme;Cineflix;Cineflix JK Shopping (Brasília);Sala 6;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;38.76;domingo;16/10;14:45;2022;2022-10-16T14:45:00-03:00
Os Suburbanos - O Filme;Cineflix;Cineflix JK Shopping (Brasília);Sala 6;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;14.82;segunda-feira;17/10;14:45;2022;2022-10-17T14:45:00-03:00
Os Suburbanos - O Filme;Cineflix;Cineflix JK Shopping (Brasília);Sala 6;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;14.82;terça-feira;18/10;14:45;2022;2022-10-18T14:45:00-03:00
Os Suburbanos - O Filme;Cineflix;Cineflix JK Shopping (Brasília);Sala 6;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;14.82;quarta-feira;19/10;14:45;2022;2022-10-19T14:45:00-03:00
Os Suburbanos - O Filme;Cineflix;Cineflix Várzea Grande Shopping;Sala 1;Nacional - Normal;Varzea Grande;JD. Aeroporto;Mato Grosso;17.1;sexta-feira;14/10;15:20;2022;2022-10-14T15:20:00-04:00
Os Suburbanos - O Filme;Cineflix;Cineflix Várzea Grande Shopping;Sala 1;Nacional - Normal;Varzea Grande;JD. Aeroporto;Mato Grosso;27.36;sábado;15/10;15:20;2022;2022-10-15T15:20:00-04:00
Os Suburbanos - O Filme;Cineflix;Cineflix Várzea Grande Shopping;Sala 1;Nacional - Normal;Varzea Grande;JD. Aeroporto;Mato Grosso;27.36;domingo;16/10;15:20;2022;2022-10-16T15:20:00-04:00
Os Suburbanos - O Filme;Cineflix;Cineflix Várzea Grande Shopping;Sala 1;Nacional - Normal;Varzea Grande;JD. Aeroporto;Mato Grosso;17.1;segunda-feira;17/10;15:20;2022;2022-10-17T15:20:00-04:00
Os Suburbanos - O Filme;Cineflix;Cineflix Várzea Grande Shopping;Sala 1;Nacional - Normal;Varzea Grande;JD. Aeroporto;Mato Grosso;17.1;terça-feira;18/10;15:20;2022;2022-10-18T15:20:00-04:00
Os Suburbanos - O Filme;Cineflix;Cineflix Várzea Grande Shopping;Sala 1;Nacional - Normal;Varzea Grande;JD. Aeroporto;Mato Grosso;17.1;quarta-feira;19/10;15:20;2022;2022-10-19T15:20:00-04:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Caruaru;Sala 1;Dublado - Normal;Caruaru;Indianópolis;Pernambuco;11.36;sexta-feira;14/10;16:30;2022;2022-10-14T16:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Caruaru;Sala 1;Dublado - Normal;Caruaru;Indianópolis;Pernambuco;11.36;sábado;15/10;16:30;2022;2022-10-15T16:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Caruaru;Sala 1;Dublado - Normal;Caruaru;Indianópolis;Pernambuco;11.36;domingo;16/10;16:30;2022;2022-10-16T16:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Caruaru;Sala 1;Dublado - Normal;Caruaru;Indianópolis;Pernambuco;18.18;segunda-feira;17/10;16:30;2022;2022-10-17T16:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Caruaru;Sala 1;Dublado - Normal;Caruaru;Indianópolis;Pernambuco;18.18;terça-feira;18/10;16:30;2022;2022-10-18T16:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Caruaru;Sala 1;Dublado - Normal;Caruaru;Indianópolis;Pernambuco;18.18;quarta-feira;19/10;16:30;2022;2022-10-19T16:30:00-03:00
Os Suburbanos - O Filme;Cine Araújo;Multiplex Pátio Cianê;Sala 3;Nacional - Vip;Sorocaba;Centro;São Paulo;48.09;sexta-feira;14/10;15:15;2022;2022-10-14T15:15:00-03:00
Os Suburbanos - O Filme;Cine Araújo;Multiplex Pátio Cianê;Sala 3;Nacional - Vip;Sorocaba;Centro;São Paulo;54.96;sábado;15/10;15:15;2022;2022-10-15T15:15:00-03:00
Os Suburbanos - O Filme;Cine Araújo;Multiplex Pátio Cianê;Sala 3;Nacional - Vip;Sorocaba;Centro;São Paulo;54.96;domingo;16/10;15:15;2022;2022-10-16T15:15:00-03:00
Os Suburbanos - O Filme;Cine Araújo;Multiplex Pátio Cianê;Sala 3;Nacional - Vip;Sorocaba;Centro;São Paulo;48.09;segunda-feira;17/10;15:15;2022;2022-10-17T15:15:00-03:00
Os Suburbanos - O Filme;Cine Araújo;Multiplex Pátio Cianê;Sala 3;Nacional - Vip;Sorocaba;Centro;São Paulo;48.09;terça-feira;18/10;15:15;2022;2022-10-18T15:15:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Maracanaú;Sala 1 ;Dublado - Normal;Maracanaú;Centro;Ceará;21.59;sexta-feira;14/10;17:30;2022;2022-10-14T17:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Maracanaú;Sala 1 ;Dublado - Normal;Maracanaú;Centro;Ceará;21.59;sábado;15/10;17:30;2022;2022-10-15T17:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Maracanaú;Sala 1 ;Dublado - Normal;Maracanaú;Centro;Ceará;21.59;domingo;16/10;17:30;2022;2022-10-16T17:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Maracanaú;Sala 1 ;Dublado - Normal;Maracanaú;Centro;Ceará;17.61;segunda-feira;17/10;17:30;2022;2022-10-17T17:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Maracanaú;Sala 1 ;Dublado - Normal;Maracanaú;Centro;Ceará;17.61;terça-feira;18/10;17:30;2022;2022-10-18T17:30:00-03:00
Os Suburbanos - O Filme;Cine Show;Cine Show Volta Redonda;Sala 3;Nacional - Normal;Volta Redonda;Vila Santa Cecília;Rio de Janeiro;36.48;sexta-feira;14/10;15:30;2022;2022-10-14T15:30:00-03:00
Os Suburbanos - O Filme;Cine Show;Cine Show Volta Redonda;Sala 3;Nacional - Normal;Volta Redonda;Vila Santa Cecília;Rio de Janeiro;36.48;sexta-feira;14/10;19:30;2022;2022-10-14T19:30:00-03:00
Os Suburbanos - O Filme;Cine Show;Cine Show Volta Redonda;Sala 3;Nacional - Normal;Volta Redonda;Vila Santa Cecília;Rio de Janeiro;36.48;sábado;15/10;15:30;2022;2022-10-15T15:30:00-03:00
Os Suburbanos - O Filme;Cine Show;Cine Show Volta Redonda;Sala 3;Nacional - Normal;Volta Redonda;Vila Santa Cecília;Rio de Janeiro;36.48;sábado;15/10;19:30;2022;2022-10-15T19:30:00-03:00
Os Suburbanos - O Filme;Cine Show;Cine Show Volta Redonda;Sala 3;Nacional - Normal;Volta Redonda;Vila Santa Cecília;Rio de Janeiro;36.48;domingo;16/10;15:30;2022;2022-10-16T15:30:00-03:00
Os Suburbanos - O Filme;Cine Show;Cine Show Volta Redonda;Sala 3;Nacional - Normal;Volta Redonda;Vila Santa Cecília;Rio de Janeiro;36.48;domingo;16/10;19:30;2022;2022-10-16T19:30:00-03:00
Os Suburbanos - O Filme;Cine Show;Cine Show Volta Redonda;Sala 3;Nacional - Normal;Volta Redonda;Vila Santa Cecília;Rio de Janeiro;22.8;segunda-feira;17/10;15:30;2022;2022-10-17T15:30:00-03:00
Os Suburbanos - O Filme;Cine Show;Cine Show Volta Redonda;Sala 3;Nacional - Normal;Volta Redonda;Vila Santa Cecília;Rio de Janeiro;22.8;segunda-feira;17/10;19:30;2022;2022-10-17T19:30:00-03:00
Os Suburbanos - O Filme;Cine Show;Cine Show Volta Redonda;Sala 3;Nacional - Normal;Volta Redonda;Vila Santa Cecília;Rio de Janeiro;22.8;terça-feira;18/10;15:30;2022;2022-10-18T15:30:00-03:00
Os Suburbanos - O Filme;Cine Show;Cine Show Volta Redonda;Sala 3;Nacional - Normal;Volta Redonda;Vila Santa Cecília;Rio de Janeiro;22.8;terça-feira;18/10;19:30;2022;2022-10-18T19:30:00-03:00
Os Suburbanos - O Filme;Cine Show;Cine Show Volta Redonda;Sala 3;Nacional - Normal;Volta Redonda;Vila Santa Cecília;Rio de Janeiro;31.92;quarta-feira;19/10;15:00;2022;2022-10-19T15:00:00-03:00
Os Suburbanos - O Filme;Orient Filmes;Orient Cinemas Boulevard Shopping;Sala 2;Nacional - Normal;Feira de Santana;Estação Nova;Bahia;22.8;sexta-feira;14/10;14:30;2022;2022-10-14T14:30:00-03:00
Os Suburbanos - O Filme;Orient Filmes;Orient Cinemas Boulevard Shopping;Sala 2;Nacional - Normal;Feira de Santana;Estação Nova;Bahia;22.8;sexta-feira;14/10;16:30;2022;2022-10-14T16:30:00-03:00
Os Suburbanos - O Filme;Orient Filmes;Orient Cinemas Boulevard Shopping;Sala 2;Nacional - Normal;Feira de Santana;Estação Nova;Bahia;25.08;sábado;15/10;14:30;2022;2022-10-15T14:30:00-03:00
Os Suburbanos - O Filme;Orient Filmes;Orient Cinemas Boulevard Shopping;Sala 2;Nacional - Normal;Feira de Santana;Estação Nova;Bahia;25.08;sábado;15/10;16:30;2022;2022-10-15T16:30:00-03:00
Os Suburbanos - O Filme;Orient Filmes;Orient Cinemas Boulevard Shopping;Sala 2;Nacional - Normal;Feira de Santana;Estação Nova;Bahia;25.08;domingo;16/10;14:30;2022;2022-10-16T14:30:00-03:00
Os Suburbanos - O Filme;Orient Filmes;Orient Cinemas Boulevard Shopping;Sala 2;Nacional - Normal;Feira de Santana;Estação Nova;Bahia;25.08;domingo;16/10;16:30;2022;2022-10-16T16:30:00-03:00
Os Suburbanos - O Filme;Orient Filmes;Orient Cinemas Boulevard Shopping;Sala 2;Nacional - Normal;Feira de Santana;Estação Nova;Bahia;25.08;segunda-feira;17/10;14:30;2022;2022-10-17T14:30:00-03:00
Os Suburbanos - O Filme;Orient Filmes;Orient Cinemas Boulevard Shopping;Sala 2;Nacional - Normal;Feira de Santana;Estação Nova;Bahia;25.08;segunda-feira;17/10;16:30;2022;2022-10-17T16:30:00-03:00
Os Suburbanos - O Filme;Orient Filmes;Orient Cinemas Boulevard Shopping;Sala 2;Nacional - Normal;Feira de Santana;Estação Nova;Bahia;18.24;terça-feira;18/10;14:30;2022;2022-10-18T14:30:00-03:00
Os Suburbanos - O Filme;Orient Filmes;Orient Cinemas Boulevard Shopping;Sala 2;Nacional - Normal;Feira de Santana;Estação Nova;Bahia;18.24;terça-feira;18/10;16:30;2022;2022-10-18T16:30:00-03:00
Os Suburbanos - O Filme;Orient Filmes;Orient Cinemas Boulevard Shopping;Sala 2;Nacional - Normal;Feira de Santana;Estação Nova;Bahia;22.8;quarta-feira;19/10;14:30;2022;2022-10-19T14:30:00-03:00
Os Suburbanos - O Filme;Orient Filmes;Orient Cinemas Boulevard Shopping;Sala 2;Nacional - Normal;Feira de Santana;Estação Nova;Bahia;22.8;quarta-feira;19/10;16:30;2022;2022-10-19T16:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Messejana;Sala 2;Dublado - Normal;Fortaleza;Messejana;Ceará;11.36;sexta-feira;14/10;17:00;2022;2022-10-14T17:00:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Messejana;Sala 2;Dublado - Normal;Fortaleza;Messejana;Ceará;11.36;sexta-feira;14/10;19:30;2022;2022-10-14T19:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Messejana;Sala 2;Dublado - Normal;Fortaleza;Messejana;Ceará;11.36;sábado;15/10;17:00;2022;2022-10-15T17:00:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Messejana;Sala 2;Dublado - Normal;Fortaleza;Messejana;Ceará;11.36;sábado;15/10;19:30;2022;2022-10-15T19:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Messejana;Sala 2;Dublado - Normal;Fortaleza;Messejana;Ceará;11.36;domingo;16/10;17:00;2022;2022-10-16T17:00:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Messejana;Sala 2;Dublado - Normal;Fortaleza;Messejana;Ceará;11.36;domingo;16/10;19:30;2022;2022-10-16T19:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Messejana;Sala 2;Dublado - Normal;Fortaleza;Messejana;Ceará;31.82;segunda-feira;17/10;17:00;2022;2022-10-17T17:00:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Messejana;Sala 2;Dublado - Normal;Fortaleza;Messejana;Ceará;31.82;segunda-feira;17/10;19:30;2022;2022-10-17T19:30:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Messejana;Sala 2;Dublado - Normal;Fortaleza;Messejana;Ceará;31.82;terça-feira;18/10;17:00;2022;2022-10-18T17:00:00-03:00
Bem-vinda a Quixeramobim ;Centerplex;Centerplex Messejana;Sala 2;Dublado - Normal;Fortaleza;Messejana;Ceará;31.82;terça-feira;18/10;19:30;2022;2022-10-18T19:30:00-03:00
